"subjectid","activity"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"STANDING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"SITTING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"LAYING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_DOWNSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
20,"WALKING_UPSTAIRS"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"STANDING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"SITTING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"LAYING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_DOWNSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
24,"WALKING_UPSTAIRS"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"STANDING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"SITTING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"LAYING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_UPSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
1,"WALKING_DOWNSTAIRS"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"SITTING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"LAYING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_DOWNSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"WALKING_UPSTAIRS"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"STANDING"
3,"SITTING"
